Row,FL,X,Y,Z,X1,Y1,Z1
741,d,5.9,129.6,-127.7,-8.51,131.65,-138.41
743,d,6,129.9,-131.3,8.8,114.67,-139.8
745,d,6.1,127.3,-122,-0.76,141.48,-115.72
747,d,11.5,110.3,-128.8,21.64,108.49,-137.27
749,d,6,128.1,-125.5,-5.89,142.81,-132.04
751,d,4,122.9,-127.9,8.76,129.64,-123.49
753,d,6.2,118.3,-132.6,6.66,110.1,-145.21
755,d,4.8,121.9,-129.7,-2.24,124.82,-132.98
757,d,9.4,131.1,-127.9,8.38,143.74,-122.09
759,d,10.4,123.9,-132,25.06,113.4,-141.41
761,d,-1.9,95,-63.6,-4.19,89.8,-59.08
763,d,3,92.8,-66.2,6.32,91.8,-65.21
765,d,5.1,93.3,-70.9,7.13,90.3,-76.46
767,d,2.5,97.3,-69.8,-1.79,85.97,-74.09
769,d,-1.2,96.4,-68.8,-2.16,100.15,-66.54
771,d,-1.2,93.7,-71.4,3.46,96.51,-73.89
773,d,4,90.4,-70.8,9.23,91.56,-76.35
775,d,3.5,91,-73.1,10.24,87.56,-81.59
777,d,-5.5,93.5,-67.5,-16.1,88.88,-63.27
779,d,-5.3,98.8,-71.9,-12.24,104.65,-70.39
781,d,-4.4,104.3,-76.9,-4.68,103.6,-83.45
783,d,-6.6,103.2,-79.2,-10.15,94.64,-89.02
785,d,-6.1,101.3,-74.6,-9.76,90.73,-77.95
787,d,-9.1,91.3,-75.5,-18.67,90.9,-85.83
789,d,20.3,104.7,-61.9,25.06,94.44,-67.24
791,d,24.6,103.7,-59.1,32.74,95,-64.11
793,d,24.4,104.4,-59,29.83,96.05,-66.59
795,d,21.4,104.8,-54.9,20.49,106.11,-55.26
797,d,25.6,102.3,-50.2,35.08,99.04,-47.74
799,d,21.1,108.9,-53.3,22.93,106.79,-61.18
801,d,29,103.7,-51.3,38.79,102.12,-55.67
803,d,20.3,105.3,-45.6,13.53,104.82,-46.14
805,d,32,104.5,-40.5,47.66,99.37,-41.48
807,d,21.7,105.6,-34.3,18.12,93.8,-24.59
809,d,27.2,108.5,-40.9,28.57,106.92,-49.15
811,d,23.9,108.6,-34.2,22.04,111.51,-19.35
813,d,35.2,105.7,-29.1,43.49,93.63,-21.37
815,d,36.6,112.3,-31.7,43.81,98.05,-32.29
817,d,27.7,108.4,-29.2,35.26,97,-16.89
819,d,28.2,108.9,-35.1,34.61,110.59,-39.52
821,d,28.4,110.7,-32.7,34.89,110.45,-25.9
823,d,5.8,109.4,-54,3.49,96.58,-47.09
825,d,-0.4,112.1,-62.7,-8.45,96.22,-67.81
827,d,1,113.4,-61,-0.95,109.85,-65.18
829,d,-4.8,110.8,-61.2,-13.46,102.38,-65.83
831,d,-3.1,103.2,-55.7,-7.88,98.44,-52.5
833,d,3.8,116.3,-62.4,-5.21,110.16,-66.89
835,d,6.9,123.8,-63.9,7.75,128.66,-60.67
837,d,10.6,118.3,-67.6,14.32,114.45,-68.36
839,d,2.5,122.7,-69.9,-4.86,105.27,-76.7
841,d,14.1,127.2,-69.3,21.73,122.45,-70.76
843,d,9.1,127.6,-74.7,1.57,121.36,-81.04
845,d,9.9,129.9,-73.8,17.38,131.13,-72.21
847,d,2.8,113.4,-82.7,0.51,115.99,-97.11
849,d,2.6,118.7,-73.9,-6.16,117.8,-69.45
851,d,-4.6,127.8,-85,-16.01,114.77,-87.92
853,d,5,132.1,-83.2,14.34,132.9,-80.11
855,d,5,116.8,-85.8,-2.46,118.08,-91.63
857,d,11.7,119.9,-93.1,16.54,121.28,-95.71
859,d,3.2,115.4,-96.2,-3.49,118.71,-99.71
861,d,13.7,122.2,-98.9,21.5,121.71,-109.37
863,d,6.7,113.8,-97.6,9.85,121.49,-94.38
865,d,9.1,120.4,-100.8,11.19,128.04,-115.94
867,d,2.6,116.3,-101.2,-7.4,115.18,-113.01
869,d,5.8,124.1,-82.8,-2.67,128.88,-81.15
871,d,6,121.8,-85,7.65,121.92,-85.65
873,d,9.3,119.1,-87.7,15.58,119.65,-92.04
875,d,3.1,121.6,-86.6,-1.29,128.88,-85.88
877,d,13.4,119.7,-88.6,29.17,125.1,-92.14
879,d,19,128,-88.3,33.12,129.37,-83.26
881,d,16.6,128,-95.4,37.05,132.88,-97.01
883,d,19.7,143.6,-91.2,31.28,137.43,-91.48
885,d,16.9,145.3,-91.3,8.35,148.01,-92
887,d,22.8,142.3,-93.5,32.33,139.75,-100
889,d,1.9,125.7,-91.5,-10.82,121.61,-93.26
891,d,1.9,129.3,-95.4,-8.03,123.26,-102.39
893,d,1.7,131.3,-92.4,-9.79,132.29,-89.44
895,d,2.6,131.3,-93.8,-6.26,132.31,-95.28
897,d,3.3,128.1,-91.6,1.03,134.57,-86.23
899,d,8.5,131,-92,19.6,130.66,-89.99
901,d,1.6,125.9,-93.4,-9.11,136.12,-92.61
903,d,7.4,126.8,-103.4,8.28,130.31,-117.27
905,d,8,135.9,-97,-3.38,136.52,-100.41
907,d,14.2,132.2,-102.7,21.67,134.57,-116.12
909,d,15.3,134.8,-100.1,27.02,126.02,-102.68
911,d,10.2,133.1,-99.1,11.46,138.6,-94.88
913,d,4.8,130.7,-106.9,1.78,124.3,-111.58
915,d,3,137.8,-103.3,4.74,147.19,-95.83
917,d,4,131.1,-110.5,7.62,133.65,-125.6
919,d,6.3,134,-108.5,17.87,138.04,-119.85
921,d,-2.4,151.9,-106.7,-16.41,154.92,-104.03
923,d,12.9,117.3,-49.2,18.86,108.83,-35.04
925,d,3.2,118.4,-48.1,-5.37,95.57,-43.88
927,d,9.3,111.3,-47.2,6.81,115.19,-55.43
929,d,12.2,113.1,-42.1,17.55,110.72,-42.59
931,d,6.6,112.5,-42.6,3.43,113.13,-45.62
933,d,8.2,113.3,-42,6.24,110.99,-46.88
935,d,11.5,109.9,-36.2,16.9,104.53,-28.08
937,d,5,113.4,-38.2,-4.01,107.98,-38.23
939,d,13.2,117.5,-36,21.7,114.6,-35.18
941,d,5.2,114.6,-34.4,-3.6,112.84,-28.84
943,d,-0.4,114.6,-30.7,-7.79,106.14,-20.64
945,d,7.8,120.4,-33.9,12.52,118.91,-41.15
947,d,2.1,119.2,-22.4,-5.15,105.77,-8.5
949,d,12.3,118.9,-23.9,22.94,106.09,-15.44
951,d,3,120.6,-25.9,-6.03,121.33,-20
953,d,6.9,123.5,-27.7,8.08,125.9,-31.69
955,d,3.5,122,-20.6,-1.5,112.39,-5.34
957,d,0.4,119,-59.3,-5.89,109.61,-59.54
959,d,15.4,123.4,-58.9,27.48,113.53,-61.31
961,d,2.8,118.6,-50.8,2.49,100.18,-44.24
963,d,6,116.9,-63.4,1.69,107.37,-65.67
965,d,10.7,119.4,-51.9,15.41,107.31,-47.27
967,d,1.6,118.9,-60.3,-3.54,107.63,-63.26
969,d,4.2,123.1,-60.9,3.3,118.14,-64.34
971,d,14,123.6,-61.5,14.3,117.26,-65.35
973,d,14,126,-52.4,19.03,120.85,-44.72
975,d,16.1,128.5,-60.9,14.75,123.6,-65.56
977,d,26.2,129.7,-54.2,31.24,121.88,-57.62
979,d,15.7,139.4,-56.3,7.31,140.55,-55.13
981,d,24.7,132.6,-60.6,32.34,123.25,-61.66
983,d,24.1,139.3,-53.5,32.01,128.82,-46.41
985,d,20.5,135.2,-59.5,19.78,131.06,-66.27
987,d,19.7,138.2,-58.5,14.42,155.33,-57.24
989,d,23.6,144.9,-64.5,25.75,141.08,-70.11
991,d,16.2,139.4,-64.9,10.63,138.35,-70.74
993,d,19.6,148.2,-63.3,29.52,146.34,-63.02
995,d,17.1,142.6,-64.3,4.5,139.41,-70.1
997,d,14.6,135.2,-69.1,19.32,134.75,-78.39
999,d,26.1,136.2,-57.6,33.48,132.16,-55.03
1001,d,18.8,139.2,-56.8,17.7,147.05,-51.09
1003,d,24.9,139.8,-64.3,31.95,135.08,-74.31
1005,d,28.1,147.9,-68.6,39.02,137.83,-68.02
1007,d,24.4,145.5,-69.7,26.96,146.06,-80.33
1009,d,22.8,144.8,-69.5,23.13,139.94,-81.58
1011,d,28.1,144,-53.7,36.15,141.55,-45.57
1013,d,23.5,148.3,-58.1,15.6,149.24,-64.41
1015,d,30.5,147.8,-61.7,43.12,146.58,-63.72
1017,d,24.9,149.3,-56.3,23.57,152.05,-45.7
1019,d,27.3,150.6,-64.1,33.88,144.14,-74.96
1021,d,29.3,153.2,-55.9,39.57,151.49,-46.92
1023,d,25.7,155.9,-58,12.29,162.76,-56.98
1025,d,29.1,154.9,-55.2,28.72,158.23,-51.97
1027,d,33.1,156.6,-58,45.97,150.55,-58.99
1029,d,2,130.7,-52.6,-4.71,107.55,-41.68
1031,d,6.7,130.8,-52.3,6.73,125.37,-50.56
1033,d,1.7,130.2,-57.3,-2.27,128.54,-59.47
1035,d,3.2,135.3,-53.6,9.42,137.39,-51.71
1037,d,2.4,133.6,-50.9,-5.75,133.76,-46.36
1039,d,-0.7,132.9,-54.9,-8.78,128.53,-57.24
1041,d,9.9,130.9,-59,9,124.77,-62.92
1043,d,9.4,133.8,-52.6,12.07,132.99,-47.12
1045,d,15,134.5,-53.5,20.94,129.96,-54.28
1047,d,2.1,145.2,-52.9,-6.89,145.13,-46.75
1049,d,9.2,141.8,-62.2,15.18,131.3,-73.07
1051,d,-0.3,140.5,-67.8,-5.74,128.52,-74.7
1053,d,10.6,145.8,-72.4,16.87,137.98,-75.98
1055,d,2.7,134.2,-70,3.65,146.42,-61.58
1057,d,-2,142,-77.8,-6.17,128.99,-85.86
1059,d,8.5,144.5,-77.6,16.48,136.6,-85.51
1061,d,-2.3,142.5,-76.6,-10.51,131.52,-78.85
1063,d,-2.1,139.8,-82.5,-10.65,129.63,-92.15
1065,d,1.5,138.6,-84.3,9.93,133.07,-92.71
1067,d,-3,148.3,-81.8,-7.99,151.26,-83.18
1069,d,-4.5,142.4,-83,-6.63,145.11,-81.23
1071,d,5.6,144,-85.3,8.42,148.1,-88.89
1073,d,8,147.9,-86.6,8.73,149.05,-82.72
1075,d,10.4,145.4,-88.5,24.18,148.74,-85.7
1077,d,10.8,150.5,-90.6,21.8,145.13,-97.65
1079,d,-7.1,145.1,-88.1,-18.42,146.94,-91.71
1081,d,-9.5,160,-89.8,-23.51,149.19,-88.22
1083,d,-10,155.9,-92.1,-22.57,152.24,-94.15
1085,d,-8.6,153,-96,-15.56,145.21,-106.75
1087,d,-3,155.8,-89.1,-5.65,161.6,-86.41
1089,d,-1,159.4,-90.3,8.09,160.29,-83.92
1091,d,-4.1,161.5,-89.3,-10.8,161.94,-85.72
1093,d,-4.5,151.5,-102.1,3.17,146.63,-110.98
1095,d,-6,152.3,-103.4,-0.35,152.66,-114.31
1097,d,-6.2,161.2,-97.2,-22.92,148.45,-103.14
1099,d,-8.6,152.7,-94.3,-18.1,161.67,-92.48
1101,d,-1.1,157.1,-99.7,8.05,158.15,-107.31
1103,d,-6.4,158.6,-100.8,-17.26,149.13,-114.15
1105,d,-3.9,159.2,-95.4,-2.12,167.82,-88.4
1107,d,-5.3,158.2,-103.8,-2.31,151.49,-118.87
1109,d,-10.6,160,-98.5,-20.26,162.28,-99.61
1111,d,9,141.5,-54.8,18.36,149.33,-53.98
1113,d,13,145.3,-52.8,24.47,151.88,-62.08
1115,d,6.8,145.3,-43.9,1.41,140.14,-32.39
1117,d,7,140.7,-47.5,-2.01,142.93,-46.9
1119,d,15.4,144.9,-48,26.49,137.72,-51.63
1121,d,12,140.1,-42.1,16.41,130.95,-30.12
1123,d,11,138.8,-46.7,10.11,142.17,-48.27
1125,d,11.4,148.8,-41.1,5.65,148.3,-34.24
1127,d,18.4,145,-44.8,21.68,143.51,-49.88
1129,d,15.6,140.1,-44.5,17.45,143.52,-51.53
1131,d,15.6,149,-37.9,12.18,149.11,-30.5
1133,d,26.2,144.2,-39.6,35.83,137.14,-40.51
1135,d,22.5,148.7,-37.3,31.91,149.64,-33.83
1137,d,18.7,146,-40.1,18.19,148.24,-47.68
1139,d,23,151.1,-31.1,23.91,140.71,-19.43
1141,d,28.2,153.2,-36.4,41.72,150.51,-31.63
1143,d,19.3,149,-36.1,12.32,150.57,-27.56
1145,d,24.8,150.2,-33.2,35.44,146.23,-22.55
1147,d,23,150,-38.8,32.84,150.82,-45.06
1149,d,-4.8,147.5,-57.1,-12.09,144.48,-67.42
1151,d,-11.3,141.4,-59.2,-15.2,134.03,-67.75
1153,d,-8.5,142.1,-48,-7.86,134,-37.94
1155,d,-14.4,138.2,-51.4,-22.89,125.25,-43.35
1157,d,-13.3,142.9,-57,-10.06,143.48,-63.86
1159,d,-16.2,146,-53.5,-17.35,153.61,-48.36
1161,d,-19.9,138.1,-59.3,-26.55,128.23,-68.38
1163,d,-19.3,146.8,-53.8,-22.02,149.8,-45.39
1165,d,-26.1,138,-54.9,-35.12,125.47,-52.16
1167,d,-22.2,140.4,-62.5,-22.35,131.43,-70.47
1169,d,-27.3,145.1,-55,-35.5,139.86,-46.06
1171,d,-26.4,143.1,-58.9,-33.05,138.75,-53.74
1173,d,-25.6,139.7,-62.4,-30.35,130.33,-65.38
1175,d,-22.8,148.3,-60.4,-13.83,139.25,-62.79
1177,d,6.7,140.4,-59.5,3.61,152.28,-65.91
1179,d,5.6,154,-65.8,-0.59,144.01,-74.38
1181,d,12.2,150.5,-62.2,16.67,144.01,-65.02
1183,d,9.9,148,-66.2,9,139.72,-77.55
1185,d,6.5,148.1,-61.8,3.14,156.54,-59.27
1187,d,11.8,150.2,-65.6,15.01,145.28,-70.55
1189,d,14,155.1,-61.8,23.16,158.51,-61.09
1191,d,9.4,155.3,-63.2,5.15,153.59,-62.06
1193,d,15.6,153.7,-67,24.12,153.64,-70.45
1195,d,10.4,154.6,-69.8,6.38,154.85,-79.59
1197,d,10.1,154,-66.4,15.22,161.56,-60.19
1199,d,16.6,154.2,-70.9,26.81,150.91,-76.02
1201,d,10.8,155.7,-69.9,4.14,153.97,-79.55
1203,d,13,158.3,-72.2,17.16,143.81,-83.5
1205,d,18.2,159.1,-66.7,31.69,152.78,-65.58
1207,d,-4.7,150.1,-50.6,-4.33,161.72,-43.94
1209,d,-6.4,153.9,-45,-12.16,140.37,-41.03
1211,d,0.6,149.5,-41.4,2.82,146.18,-29.09
1213,d,2.1,155.1,-40.3,2.58,155.46,-36.81
1215,d,7.3,154.2,-42.5,13.28,148,-40.87
1217,d,1.8,151.1,-44,0.71,154.79,-45.97
1219,d,4.5,151.6,-41.8,12.95,151.49,-34.75
1221,d,0,154.9,-42.1,1.17,158.05,-47.76
1223,d,2.3,154,-36.8,9.26,151.5,-35.47
1225,d,-1.4,154.6,-37.9,-5.44,162.73,-34.51
1227,d,-1.1,159.8,-32.1,-2.17,166.96,-21.05
1229,d,-0.4,158.1,-36.3,0.65,159.35,-41.94
1231,d,5.2,156.8,-29.9,13.09,153.32,-21.33
1233,d,5.3,159.5,-33.3,12.7,161.62,-33.51
1235,d,-0.2,160.5,-32.9,-4.01,169.2,-32.45
1237,d,3.6,160.9,-31.4,13.62,162.65,-16.12
1239,d,-4,147,-61.8,-7.14,144.77,-67.77
1241,d,-1.7,152.8,-63.7,6.86,149.26,-63.35
1243,d,-9.1,154.7,-62,-18.38,145.98,-68.67
1245,d,-4.4,155,-62.9,-1.29,156.67,-62.34
1247,d,-4.8,156,-60.4,-6.32,160.53,-58.53
1249,d,-11.4,157.1,-61.1,-16.78,160.59,-60.49
1251,d,-7.6,150.5,-68,-7.1,145.74,-78.8
1253,d,-4.9,158.4,-65,-2.86,162.29,-70.52
1255,d,-13.5,150.4,-64.1,-28.54,162.79,-64.45
1257,d,-15.9,154.6,-73.2,-24.21,140.94,-81.97
1259,d,-11.4,163.4,-68.2,-10.87,166.49,-62.25
1261,d,-13.5,155,-76.5,-12.06,157.46,-89.84
1263,d,-18.9,156.9,-74.7,-26.7,156.82,-77.43
1265,d,-11.3,163.6,-71.2,-4.65,169.88,-69.89
1267,d,-14.8,161.2,-75.5,-16.04,149.46,-89.21
1269,d,4.9,150.8,-53.2,14.56,144.41,-50.86
1271,d,2.3,152.9,-56.2,3.11,154.51,-60.16
1273,d,6.6,156.3,-50.8,9.6,162.72,-43.99
1275,d,8.2,154.1,-53.9,17.63,154.09,-53.38
1277,d,6,155.2,-53.3,10.13,159.35,-55.3
1279,d,4.4,156.7,-51,3.24,162.57,-45.37
1281,d,-9.2,164.4,-54.9,-15.62,157.82,-50.8
1283,d,-6.6,167,-57.4,-7.01,166.29,-60.94
1285,d,-9.6,179.9,-52.7,-9.62,181.4,-48.09
1287,d,-5.7,164.4,-55.9,-5.97,164.63,-61.13
1289,d,-14.5,178.2,-52.2,-18.17,166.47,-47.54
1291,d,-7.1,166.5,-53.9,-7.02,170.39,-53.23
1293,d,-7.7,168.2,-55.3,-10.35,166.56,-60.86
1295,d,-8.6,168.2,-54.3,-15.74,170.57,-51.99
1297,d,1.5,153.7,-62,7.28,154.53,-73.72
1299,d,-3,164.1,-52.7,-13.19,177.05,-45.33
1301,d,-0.5,160.7,-52.7,-1.17,162.6,-52.1
1303,d,-4.8,160.8,-55.6,-2.6,174.46,-57.62
1305,d,-1.2,164.9,-47.3,-3.13,167.88,-39.48
1307,d,-0.6,163.1,-51.9,3.71,165.93,-53.42
1309,d,-8,159.7,-47.8,-16.48,174.91,-41.98
1311,d,-5.5,171.1,-49.5,-13.53,175.11,-48.88
1313,d,-2.2,172.8,-46,-4.18,175.26,-35.45
1315,d,2.5,170.2,-45.6,7.4,174.89,-37.55
1317,d,1.6,156.8,-62.9,3.2,151.62,-68.68
1319,d,5.2,163.1,-56.1,15.96,168.25,-54.44
1321,d,5.5,161.9,-59.3,7.7,163.09,-62.72
1323,d,3.2,182.7,-55.3,6.61,177.7,-55.98
1325,d,7.9,172.9,-55.5,14.96,177.78,-56.42
1327,d,4.1,175,-56.1,-1.29,182.26,-57.8
1329,d,11.3,182.3,-49,15.6,180.8,-38.72
1331,d,10.3,177,-55.5,16.64,175.82,-65.62
1333,d,6.4,179.4,-51,7.57,184.55,-35.47
1335,d,7.9,180.3,-53,4.18,182.93,-50.82
1337,d,-9,179.7,-58.9,-10.66,187.37,-57.44
1339,d,-13.3,182.7,-57.8,-13.77,186.75,-52.49
1341,d,-8.3,171.8,-61.3,-9.14,167.7,-68.22
1343,d,-8.5,176.9,-58,-2.79,178.23,-57.19
1345,d,-13.3,179.5,-55.4,-21.61,191.48,-50.39
1347,d,-13.6,185.9,-62.4,-21.43,183.88,-70.26
1349,d,-10.4,184.5,-59.9,-10.07,186.07,-64.68
1351,d,-14,181.7,-57.9,-26.89,183.7,-52.3
1353,d,-13.7,187.5,-56.3,-15.52,192.41,-48.18
1355,d,1.2,170.6,-63.7,8.44,175.35,-69.17
1357,d,4.8,172,-63.4,9.74,175.77,-58.43
1359,d,4.4,173.4,-69.9,4.7,172.02,-76.35
1361,d,8.7,176.2,-71.8,12.71,169.35,-76.72
1363,d,-0.5,169.9,-69.3,-1.21,178.15,-65.7
1365,d,5.9,179.1,-73.2,13.37,171.98,-83.84
1367,d,4,178,-72.1,0.53,178.3,-81.51
1369,d,9.1,181.7,-69.7,19.62,168.96,-69.54
1371,d,-1.9,188.9,-53.7,0.16,190.95,-50.93
1373,d,-4.8,189.4,-51.6,-7.81,193.36,-43.33
1375,d,-6.8,188.1,-53,-11.9,189.8,-48.89
1377,d,-2.2,181.6,-55.3,-4.37,183.25,-60.41
1379,d,-4.6,168.1,-64.7,-7.51,170.06,-69.7
1381,d,2.3,172.1,-60.5,15.87,173.62,-56.38
1383,d,2.1,174.8,-62.6,7.08,185.84,-62.68
1385,d,9.2,182.3,-63.8,17.61,175.35,-62.2
1387,d,5.7,182.3,-66,17.15,179.29,-70.78
1389,d,3.1,179,-68.4,5.73,177.47,-77.18
1391,d,-3.2,182.5,-61.5,-7.98,187.04,-57.62
1393,d,-1.1,179.9,-67.8,-8.06,178.18,-74.74
1395,d,-2.6,186.7,-74.6,-2.49,184.61,-86.56
1397,d,-4.6,189.1,-73,-11.97,178.04,-86.73
1399,d,-5.7,189.6,-69,-18.56,179.59,-71.49
1401,d,3.1,187,-61.9,12.78,193.94,-59.59
1403,d,6.2,195.1,-56.3,11.1,186.7,-45.15
1405,d,9,203.3,-59.2,18.98,210.23,-56.1
1407,d,12,204.1,-61.8,22.82,193.53,-65.1
1409,d,3.9,195.1,-61.2,-1.43,198.25,-60.87
1411,d,-6.7,191.2,-62.7,-14.99,195.44,-57.7
1413,d,-7.9,192.5,-64.1,-19.95,182.24,-65.27
1415,d,-6.9,194.6,-60.6,-10.44,192.31,-47.25
1417,d,0.8,194.1,-70.2,7.46,187.52,-77.39
1419,d,-2.3,193.5,-70.2,-6.75,190.81,-82.97
1421,d,-4.7,199.3,-60.1,-8.64,209.63,-52.12
1423,d,-7.5,198,-68.4,-15.97,199.5,-68.56
1425,d,2.3,202.2,-65.8,16.28,207.88,-62.77
1427,d,-6.9,206.3,-61.3,-13.69,205.62,-51.6
1429,d,-3.5,203.4,-68.6,-3.43,199.7,-84.37
1431,d,-2.1,203.8,-61.9,-5.45,210.86,-48.71
1433,d,-15.5,49.2,-47.1,-18.19,43.29,-44.81
1435,d,-8.1,40.7,-56.5,2.08,38.7,-67.81
1437,d,-12.4,39.7,-57.4,-18.31,29.97,-66.16
1439,d,-8,37,-59,-2.49,23.87,-66.29
1441,d,-11.3,42.2,-58.7,-17.6,33.5,-62.82
1443,d,-8.1,38.5,-60.9,-5.52,30.26,-68.27
1445,d,-10,65,-44.1,-14.71,60.46,-46.5
1447,d,-1.7,64.1,-43.7,4.76,55.6,-43.03
1449,d,-11,66.2,-43.8,-13.3,62.88,-41.04
1451,d,-9.3,66.5,-42.4,-12.48,64.08,-38.15
1453,d,-4.4,65.4,-41.6,-1.35,74.88,-42.37
1455,d,0.7,62.9,-49.1,5.89,56.71,-48.9
1457,d,-5.1,61.3,-60.3,-0.13,50.46,-68.12
1459,d,-8.3,61.2,-58.2,-12.75,49.9,-61.16
1461,d,-4.2,67.5,-48.5,-8.3,61.36,-51.98
1463,d,-2.6,67,-49.5,-7.69,63.37,-55.71
1465,d,5.1,68.8,-47.9,18.12,57.51,-49.74
1467,d,3.7,68.1,-51,-7.87,56.62,-52.69
1469,d,4,76,-45.1,5.7,70.52,-29.4
1471,d,9.5,73.7,-53.6,-1.21,68.94,-57.17
1473,d,19.4,73.9,-54.5,21.33,63.77,-60.16
1475,d,15,73.1,-47.3,13.45,67.8,-39.71
1477,d,20.7,70.3,-57.5,21.96,62.58,-63.71
1479,d,24.2,66.3,-57.6,22.55,54.44,-62.7
1481,d,24.8,60.4,-53.6,18.33,50.11,-53.64
1483,d,29.6,62.4,-54.3,26.7,52.75,-56.4
1485,d,33.5,66.7,-50.4,35.75,73.36,-43.41
1487,d,28.3,57.6,-55.7,30.44,53.29,-62.58
1489,d,32.8,67.6,-57,31.33,60.38,-63.97
1491,d,38.4,62.4,-50.2,41.5,55.49,-44.92
1493,d,37.7,58.6,-58.6,42.45,48.27,-63.28
1495,d,39,68.1,-53.4,52.94,61.13,-44.13
1497,d,39.5,59.5,-57.2,49.32,44.41,-54.55
1499,d,34.7,67.8,-62,30.64,52.9,-75.89
1501,d,39.9,66.5,-58.1,50.68,57.37,-60.3
1503,d,-34.8,56,-47.3,-35.91,55.53,-39.28
1505,d,-35.9,52.8,-51.6,-33.38,59.69,-54.28
1507,d,-32.7,49,-54.5,-30.16,45.04,-65.45
1509,d,-35.3,48.5,-46.6,-35.36,45.37,-34.29
1511,d,-37.4,40.5,-54,-42.63,33.34,-62.28
1513,d,-30.9,43.3,-55.6,-27.59,27.45,-56.26
1515,d,-36.6,43.9,-44.9,-39.79,44.24,-33.96
1517,d,-36.7,42.9,-45.9,-37.08,36.84,-34.35
1519,d,-37.8,44.6,-52.6,-41.09,41.94,-64.9
1521,d,-38.4,38.3,-47.1,-47.02,40.2,-47.71
1523,d,-40.2,35,-52,-47.89,29.25,-55.05
1525,d,-41.8,39.3,-55.6,-47.04,33.04,-63.8
1527,d,-42.4,31.3,-51.9,-47.61,23.95,-53.94
1529,d,-38.9,35.7,-57.3,-41.15,27.08,-68.79
1531,d,-47.6,32.4,-46,-65.67,27.04,-38.79
1533,d,-42.6,34.3,-57.2,-46.82,17.73,-68.13
1535,d,-46.8,33.2,-48,-63.3,30.35,-46.7
1537,d,-20.2,83.4,-68.9,-17.75,85.62,-65.72
1539,d,-17.8,84.1,-72.3,-11.33,87.35,-76.52
1541,d,-29.1,66.2,-87,-39.68,64.25,-82.95
1543,d,-30,53.6,-87.9,-33.53,45.36,-80.67
1545,d,-14.2,49.8,-91.4,-8.56,39.32,-86.84
1547,d,-15.5,47.3,-105.2,-9.96,39.81,-112.25
1549,d,-8.9,41.9,-106.7,2.05,30.71,-106.07
1551,d,-15.8,40,-106,-16.55,32.7,-105.7
1553,d,-2.5,48.2,-108.5,8.21,38.05,-108.81
1555,d,-3.8,46.3,-109.5,2.68,40.64,-119.27
1557,d,-4.5,47.2,-103.1,4.95,40.67,-96.23
1559,d,-0.7,41.8,-110.8,7.41,33.53,-116.92
1561,d,-1.7,42.6,-104.3,-1.71,30.39,-98.44
1563,d,-5.5,43,-105.5,-11.94,38.7,-110.86
1565,d,-1.4,44.1,-108.9,2.73,44.34,-120.74
1567,d,-29.9,50.7,-95.5,-33.91,46.14,-92.69
1569,d,-29.7,49.5,-94.6,-30.69,39.98,-99.79
1571,d,-16.3,35.2,-89.9,-13.37,28.89,-86.49
1573,d,-8.7,25.6,-90.4,-3.18,26.35,-93.56
1575,d,-13.7,36.9,-90.4,-10.54,22.81,-84.39
1577,d,-18.6,33.9,-95,-25.71,33.82,-91.54
1579,d,-10.3,21.2,-94.7,-10.36,16.77,-109.56
1581,d,-17.1,24.8,-86.9,-18.55,21.91,-75.06
1583,d,-16.4,25.2,-95.8,-23.06,11.98,-101.71
1585,d,-27,46.3,-102.5,-40.62,41.67,-97
1587,d,-25.4,43.9,-106.6,-31.77,38.63,-110.11
1589,d,-27.5,48.3,-105.9,-23.62,56.07,-98.79
1591,d,-30.5,41,-107.5,-38.85,30.41,-107.69
1593,d,-32.1,43.1,-106,-41.72,36.91,-103.13
1595,d,-27,45.5,-109.8,-23.12,44,-111.72
1597,d,-28.4,43.5,-111.6,-26.27,41.06,-117.49
1599,d,-34.5,46.8,-111,-40.64,50.97,-109.44
1601,d,-33,49.4,-115.9,-27.93,49.95,-122.53
1603,d,-32.2,37.4,-114.2,-36.57,35.7,-126.66
1605,d,-41,46.1,-116.8,-53.57,31.96,-118.76
1607,d,-38.5,43.3,-120,-40.92,31.09,-130.03
1609,d,-38.4,52.8,-116.5,-48.06,56.21,-118.28
1611,d,-37.2,48.8,-117.9,-48.06,37.38,-124.92
1613,d,-24.6,40.9,-98.1,-30.36,33.29,-90.94
1615,d,-27.1,39.1,-104,-16.43,36.95,-112.08
1617,d,-26.8,38.5,-94.5,-27.92,34.86,-83.66
1619,d,-27.5,35,-95.4,-25.54,27.49,-99.61
1621,d,-12.7,30.5,-101.9,-6.07,17.69,-97.39
1623,d,-9,32.9,-104.7,-2.71,25.79,-104.44
1625,d,-9.2,32.4,-107,-5.75,32.05,-111.8
1627,d,-14.9,32.9,-108.7,-7.75,36.73,-116.21
1629,d,-21.7,39.3,-107.6,-17.74,28.57,-117.33
1631,d,-29.9,36.9,-108.5,-37.18,26.51,-106.35
1633,d,-19.7,35.7,-108.8,-16.84,29.91,-120.3
1635,d,-28,43,-109.5,-29.67,59.18,-104.17
1637,d,-31.9,39.6,-110.8,-42.55,35.99,-113.58
1639,d,-28.9,40,-113.5,-30.47,39.9,-117.63
1641,d,-30.5,45.7,-113,-38.61,45.61,-116.63
1643,d,-29.9,48.9,-110.9,-30.89,55.84,-104.02
